5000,93.5
10000,116.7
15000,80.0
20000,55.3
25000,55.6
30000,49.0
35000,49.0
40000,48.6
45000,48.0
50000,48.8
55000,46.9
60000,50.2
65000,53.1
70000,62.8
75000,63.3
80000,62.7
85000,70.1
90000,59.2
95000,52.4
100000,48.4
105000,46.6
110000,51.1
115000,46.3
120000,44.9
125000,46.3
130000,45.6
135000,45.4
140000,44.9
145000,46.3
150000,43.9
155000,44.8
160000,52.1
165000,46.9
170000,45.8
175000,44.8
180000,44.8
185000,44.7
190000,45.6
195000,49.6
200000,45.4
205000,41.7
210000,47.4
215000,45.3
220000,41.8
225000,41.9
230000,42.2
235000,48.4
240000,52.5
245000,52.9
250000,51.7
255000,48.1
260000,50.9
265000,89.9
270000,47.3
275000,50.4
280000,44.9
285000,48.3
290000,46.2
295000,44.3
300000,75.4
305000,46.0
310000,42.0
315000,43.0
320000,41.5
325000,42.1
330000,41.5
335000,42.0
340000,43.0
345000,43.2
350000,41.6
355000,42.8
360000,51.2
365000,49.4
370000,45.1
375000,42.0
380000,41.4
385000,41.2
390000,43.1
395000,42.3
400000,43.0
405000,50.0
410000,50.4
415000,57.1
420000,49.1
425000,46.1
430000,46.2
435000,46.1
440000,45.8
445000,45.8
450000,46.1
455000,45.9
460000,46.0
465000,45.7
470000,45.7
475000,45.8
480000,45.6
485000,45.7
490000,46.0
495000,45.7
500000,45.5
505000,45.7
510000,45.8
515000,46.4
520000,46.0
525000,45.4
530000,45.6
535000,46.7
540000,45.6
545000,46.1
550000,45.6
555000,45.8
560000,45.8
565000,45.7
570000,46.3
575000,45.8
580000,47.2
585000,45.9
590000,45.8
595000,45.8
600000,45.8
605000,45.7
610000,45.8
615000,45.7
620000,45.8
625000,46.1
630000,45.7
635000,46.6
640000,45.8
645000,46.0
650000,45.6
655000,45.9
660000,45.6
665000,45.9
670000,45.7
675000,45.8
680000,46.0
685000,45.6
690000,45.8
695000,45.8
700000,45.6
705000,45.8
710000,45.9
715000,45.6
720000,45.5
725000,45.5
730000,45.6
735000,46.0
740000,45.4
745000,45.5
750000,45.4
755000,45.6
760000,45.5
765000,45.6
770000,45.5
775000,45.7
780000,45.6
785000,45.5
790000,45.8
795000,45.4
800000,45.6
